timestamp,CNDC[rw],DOX2,PSAL[rw],TEMP[rw],TURB,CPHL
2017-07-15 20:45:00,5.396562222222222,201.38678888888887,34.36680511111111,26.69361111111111,3.374,0.5466666666666666
2017-07-15 21:00:00,5.396694999999999,201.460368,34.3679492,26.69335,3.7596,0.576
2017-07-15 21:15:00,5.397802,201.434734,34.3683816,26.70344,4.1693,0.606
2017-07-15 21:30:00,5.398293333333333,201.4602933333333,34.36825111111111,26.70835555555556,4.043444444444444,0.5933333333333333
2017-07-15 21:45:00,5.397412,201.504339,34.3685466,26.69945,3.9524,0.576
2017-07-15 22:00:00,5.396481,201.538579,34.3691715,26.68963,4.0247,0.6
2017-07-15 22:15:00,5.396238888888889,201.54159666666663,34.368103,26.68873333333333,4.204111111111112,0.56
2017-07-15 22:30:00,5.39622,201.547508,34.3676732,26.68913,4.1934,0.5640000000000001
2017-07-15 22:45:00,5.397399,201.722956,34.3677082,26.70045,3.5668,0.5640000000000001
2017-07-15 23:00:00,5.398354444444444,201.82440888888888,34.368008555555555,26.709266666666664,5.034222222222223,0.5333333333333334
2017-07-15 23:15:00,5.399538,201.815965,34.3677328,26.72105,5.061,0.54
2017-07-15 23:30:00,5.400582,201.969352,34.3683549,26.7303,5.326099999999999,0.516
2017-07-15 23:45:00,5.401934444444445,202.00630555555557,34.36743233333333,26.744555555555557,5.061,0.4866666666666666
2017-07-16 00:00:00,5.401422222222222,201.80252555555555,34.36575633333334,26.74191111111111,5.703666666666667,0.5133333333333333
2017-07-16 00:15:00,5.399844,201.56785,34.3647452,26.72802,6.241899999999999,0.528
2017-07-16 00:30:00,5.398943333333333,201.56340555555556,34.36481144444444,26.719266666666663,5.810777777777778,0.5066666666666667
2017-07-16 00:45:00,5.39954,201.558773,34.365429,26.72418,5.2056,0.4859999999999999
2017-07-16 01:00:00,5.400477,201.568022,34.365598899999995,26.73297,5.2779,0.534
2017-07-16 01:15:00,5.402232222222222,201.4777955555556,34.365819,26.749633333333332,5.382333333333333,0.5133333333333333
2017-07-16 01:30:00,5.403381,201.425408,34.3665436,26.75973,5.3984000000000005,0.54
2017-07-16 01:45:00,5.403967,201.229131,34.3667893,26.765030000000003,5.784,0.534
2017-07-16 02:00:00,5.405191111111112,201.42588555555557,34.367093,26.77641111111111,5.328777777777777,0.48
2017-07-16 02:15:00,5.408103,202.065652,34.3682961,26.80286,4.4344,0.438
2017-07-16 02:30:00,5.41106,202.683345,34.3685266,26.83105,4.265700000000001,0.408
2017-07-16 02:45:00,5.415188888888888,203.23209,34.36994555555555,26.868944444444445,3.8024444444444447,0.36
2017-07-16 03:00:00,5.417583,203.529857,34.3711104,26.89043,3.735500000000001,0.372
2017-07-16 03:15:00,5.420234,203.679882,34.3716319,26.91529,3.0125,0.312
2017-07-16 03:30:00,5.415502222222222,202.99914777777775,34.37054166666667,26.871166666666667,4.230888888888889,0.42
2017-07-16 03:45:00,5.411455999999999,202.281427,34.369613099999995,26.83341,4.9405,0.438
2017-07-16 04:00:00,5.414573,202.584881,34.3690746,26.86418,4.2416,0.408
2017-07-16 04:15:00,5.413821111111111,202.6971855555556,34.37051711111111,26.854988888888887,4.391555555555556,0.4133333333333333
2017-07-16 04:30:00,5.415285,202.7944,34.371680399999995,26.86753,4.0488,0.42
2017-07-16 04:45:00,5.41222,202.137939,34.3687106,26.84201,4.338,0.4439999999999999
2017-07-16 05:00:00,5.411105555555555,201.7058088888889,34.36843322222222,26.831644444444446,5.087777777777777,0.5066666666666666
2017-07-16 05:15:00,5.411306,201.5782,34.368774200000004,26.83313,5.0369,0.516
2017-07-16 05:30:00,5.41065,201.433684,34.368577599999995,26.82706,5.229699999999999,0.546
2017-07-16 05:45:00,5.410533333333333,201.21995444444445,34.36897422222222,26.82541111111111,5.810777777777777,0.62
2017-07-16 06:00:00,5.41145,201.18059,34.3694542,26.83359,5.1574,0.5820000000000001
2017-07-16 06:15:00,5.410806,201.101717,34.3688285,26.82824,5.6153,0.624
2017-07-16 06:30:00,5.409936666666667,200.97204222222223,34.36899922222222,26.81961111111111,5.5697777777777775,0.6666666666666666
2017-07-16 06:45:00,5.409604,201.079127,34.3689155,26.81653,5.1815,0.654
2017-07-16 07:00:00,5.409849,201.345569,34.369746199999994,26.81778,5.3502,0.678
2017-07-16 07:15:00,5.409388888888889,201.50534,34.370298777777776,26.8126,5.114555555555556,0.7066666666666666
2017-07-16 07:30:00,5.409111,201.773012,34.3706845,26.80939,4.82,0.726
2017-07-16 07:45:00,5.409315,202.433006,34.3697192,26.81266,4.2416,0.732
2017-07-16 08:00:00,5.411176666666666,203.18528,34.372823333333336,26.826411111111117,3.454333333333333,0.7266666666666667
2017-07-16 08:15:00,5.411455999999999,203.337902,34.3726881,26.82931,3.6873,0.738
2017-07-16 08:30:00,5.411093,203.211089,34.3723191,26.82628,3.615,0.72
2017-07-16 08:45:00,5.41017,203.05369444444443,34.37249433333333,26.817155555555555,3.3204444444444445,0.68
2017-07-16 09:00:00,5.409854999999999,202.830213,34.372511,26.814100000000003,3.4704,0.714
2017-07-16 09:15:00,5.409117,202.724832,34.372884799999994,26.80647,3.2776000000000005,0.72
2017-07-16 09:30:00,5.40921,202.38827333333333,34.37183433333333,26.808788888888888,3.481111111111111,0.72
2017-07-16 09:45:00,5.408939999999999,202.340521,34.3719234,26.80607,3.3499000000000003,0.708
2017-07-16 10:00:00,5.409059,202.017502,34.371168999999995,26.80823,3.9042,0.672
2017-07-16 10:15:00,5.4079677777777775,202.0672133333333,34.37161977777778,26.79708888888889,3.6953333333333336,0.6733333333333333
2017-07-16 10:30:00,5.408332,202.497347,34.3722221,26.7998,4.0729,0.678
2017-07-16 10:45:00,5.411307,203.298218,34.3738227,26.82631,4.217499999999999,0.6599999999999999
2017-07-16 11:00:00,5.41376,203.60364222222225,34.37559733333333,26.847555555555555,3.266888888888889,0.66
2017-07-16 11:15:00,5.413527,203.482749,34.3751297,26.84594,3.3017000000000003,0.66
2017-07-16 11:30:00,5.412433,203.324841,34.3750268,26.83553,3.4222,0.636
2017-07-16 11:45:00,5.411546666666666,203.17525555555557,34.37515377777778,26.826833333333333,3.8024444444444447,0.6466666666666667
2017-07-16 12:00:00,5.410344,203.035163,34.3753272,26.815,3.5668,0.642
2017-07-16 12:15:00,5.408214,202.81556,34.3748676,26.79509,3.3499000000000003,0.648
2017-07-16 12:30:00,5.406126666666667,202.50720111111116,34.37419955555556,26.775866666666666,3.6953333333333336,0.66
2017-07-16 12:45:00,5.406212,202.456382,34.3738065,26.77723,4.1211,0.648
2017-07-16 13:00:00,5.405615,202.263833,34.3736933,26.77161,4.0488,0.648
2017-07-16 13:15:00,5.4046488888888895,201.98225555555555,34.373521333333336,26.762544444444444,3.856,0.6066666666666667
2017-07-16 13:30:00,5.404268,201.883089,34.3731774,26.75935,3.9042,0.612
2017-07-16 13:45:00,5.404442,201.629876,34.3729161,26.76137,4.0247,0.648
2017-07-16 14:00:00,5.404403333333333,201.5162811111111,34.37291022222222,26.761,3.8827777777777777,0.6733333333333333
2017-07-16 14:15:00,5.404241000000001,201.686429,34.373440900000006,26.75872,4.0729,0.702
2017-07-16 14:30:00,5.405012,202.040816,34.373097,26.76661,3.8801,0.66
2017-07-16 14:45:00,5.404582222222222,201.91442444444445,34.37279933333333,26.762866666666667,4.123777777777779,0.66
2017-07-16 15:00:00,5.404921,201.604143,34.372121500000006,26.76705,3.7114,0.654
2017-07-16 15:15:00,5.404213,201.350324,34.372216200000004,26.7601,3.4704,0.666
2017-07-16 15:30:00,5.4032,201.52035444444445,34.37316144444444,26.74905555555556,3.266888888888889,0.6266666666666666
2017-07-16 15:45:00,5.4036740000000005,201.633569,34.3738759,26.75266,3.374,0.642
2017-07-16 16:00:00,5.404249,201.760535,34.3741507,26.75784,3.4704,0.6
2017-07-16 16:15:00,5.4036277777777775,201.43307666666664,34.373876333333335,26.752211111111112,3.668555555555556,0.6266666666666666
2017-07-16 16:30:00,5.402919,200.97802,34.3731476,26.74637,3.8078,0.624
2017-07-16 16:45:00,5.401791,200.54931,34.3727664,26.736,3.9765,0.618
2017-07-16 17:00:00,5.401161111111112,200.0049077777778,34.372436666666665,26.730377777777772,4.230888888888889,0.6066666666666667
2017-07-16 17:15:00,5.40071,199.893464,34.372530999999995,26.72589,4.1693,0.618
2017-07-16 17:30:00,5.400798,199.819236,34.3726061,26.72664,4.4826,0.63
2017-07-16 17:45:00,5.400978888888889,199.67942,34.37318255555555,26.727622222222223,4.364777777777778,0.62
2017-07-16 18:00:00,5.400315,199.578497,34.3734423,26.72086,4.0006,0.636
2017-07-16 18:15:00,5.399409,199.569187,34.3735818,26.71194,4.217499999999999,0.648
2017-07-16 18:30:00,5.399262222222223,199.5667488888889,34.37322844444444,26.711,4.150555555555555,0.6333333333333333
2017-07-16 18:45:00,5.398554,199.717246,34.3733953,26.70395,3.8801,0.6
2017-07-16 19:00:00,5.399098,199.918489,34.373521,26.70903,3.9524,0.618
2017-07-16 19:15:00,5.399262222222223,200.0278,34.373505888888886,26.71063333333333,4.016666666666667,0.6266666666666666
2017-07-16 19:30:00,5.398095,200.171003,34.374573500000004,26.69794,3.783700000000001,0.636
2017-07-16 19:45:00,5.397897,200.445965,34.3751261,26.695280000000004,3.735500000000001,0.618
2017-07-16 20:00:00,5.39899,200.88151444444443,34.37512477777778,26.705811111111117,3.6953333333333336,0.6333333333333333
2017-07-16 20:15:00,5.399349,200.997106,34.3757638,26.70842,4.0247,0.63
2017-07-16 20:30:00,5.397614,201.16612,34.377085699999995,26.68991,3.2053,0.624
2017-07-16 20:45:00,5.399016666666666,201.1289066666667,34.37585977777778,26.7051,3.3472222222222223,0.58
2017-07-16 21:00:00,5.398964,201.188978,34.3761881,26.70413,3.2776000000000005,0.5640000000000001
2017-07-16 21:15:00,5.397828,201.29302,34.376711,26.692500000000003,3.133,0.528
2017-07-16 21:30:00,5.396554444444444,201.4378133333333,34.376935333333336,26.679922222222224,3.0794444444444444,0.5333333333333333
2017-07-16 21:45:00,5.395867,201.379137,34.3770268,26.67315,3.2535000000000003,0.522
2017-07-16 22:00:00,5.395300000000001,201.391763,34.3776351,26.66685,3.133,0.474
2017-07-16 22:15:00,5.395991111111111,201.45192,34.37742633333333,26.6738,3.052666666666666,0.4866666666666666
2017-07-16 22:30:00,5.396166,201.475258,34.377702799999994,26.675130000000003,3.1089,0.504
2017-07-16 22:45:00,5.396926,201.536957,34.377286299999994,26.683,3.2053,0.504
2017-07-16 23:00:00,5.396414444444444,201.6510311111111,34.378022,26.67708888888889,3.454333333333333,0.5066666666666667
2017-07-16 23:15:00,5.395767,201.636483,34.378391699999995,26.67032,3.6391,0.492
2017-07-16 23:30:00,5.396909,201.528172,34.377517,26.68252,4.0729,0.486
2017-07-16 23:45:00,5.399346666666666,201.87608111111112,34.37805266666666,26.705333333333336,3.561444444444445,0.4266666666666666
2017-07-17 00:00:00,5.4024544444444444,202.08166333333327,34.378620222222224,26.73453333333333,3.641777777777778,0.4266666666666666
2017-07-17 00:15:00,5.4042580000000005,202.108875,34.3790014,26.751390000000004,3.8319,0.408
2017-07-17 00:30:00,5.405765555555556,202.20970222222223,34.379333333333335,26.76547777777777,3.507888888888889,0.3666666666666666
2017-07-17 00:45:00,5.406222,202.21908,34.3798417,26.7692,3.3981000000000003,0.366
2017-07-17 01:00:00,5.405517000000001,202.079083,34.3789135,26.76366,3.735500000000001,0.378
2017-07-17 01:15:00,5.410243333333333,202.58623222222224,34.37904455555556,26.80901111111111,2.9723333333333333,0.36
2017-07-17 01:30:00,5.414335,202.6958,34.3797981,26.847430000000003,2.7956,0.3359999999999999
2017-07-17 01:45:00,5.416342,202.784293,34.3802352,26.86621,2.7474,0.3299999999999999
2017-07-17 02:00:00,5.414621111111111,202.95276444444443,34.37973211111111,26.85028888888889,2.7848888888888887,0.3666666666666666
2017-07-17 02:15:00,5.415583,202.910545,34.380119300000004,26.859,2.892,0.354
2017-07-17 02:30:00,5.415233,202.823062,34.3797028,26.85621,3.1089,0.378
2017-07-17 02:45:00,5.416676666666667,202.85695777777775,34.379653,26.8702,2.999111111111111,0.36
2017-07-17 03:00:00,5.42108,203.005597,34.3802798,26.91176,2.8197,0.3419999999999999
2017-07-17 03:15:00,5.426821,203.165987,34.3819033,26.96485,2.7715,0.312
2017-07-17 03:30:00,5.429464444444445,203.47085444444443,34.38244755555556,26.98957777777778,2.6777777777777776,0.2933333333333333
2017-07-17 03:45:00,5.431293999999999,203.766998,34.3829302,27.00654,2.6028,0.2639999999999999
2017-07-17 04:00:00,5.440923,203.885683,34.3863305,27.09461,2.3618,0.2339999999999999
2017-07-17 04:15:00,5.4372388888888885,204.0968733333333,34.38280511111111,27.06392222222222,2.490333333333333,0.28
2017-07-17 04:30:00,5.440308,204.32277,34.383903,27.09198,2.2654,0.2759999999999999
2017-07-17 04:45:00,5.442601,204.267431,34.383651900000004,27.11438,2.2172,0.294
2017-07-17 05:00:00,5.439393333333333,203.79216333333332,34.383786,27.0833,2.490333333333333,0.34
2017-07-17 05:15:00,5.436287999999999,203.76995,34.3833771,27.05402,2.5787,0.4019999999999999
2017-07-17 05:30:00,5.4382660000000005,203.674758,34.3846273,27.07136,2.41,0.39
2017-07-17 05:45:00,5.428343333333334,203.5330133333333,34.38356477777778,26.97727777777778,2.758111111111111,0.4666666666666667
2017-07-17 06:00:00,5.425165,203.072796,34.3837756,26.94637,2.7233,0.516
2017-07-17 06:15:00,5.42455,203.063991,34.382464500000005,26.94224,2.892,0.534
2017-07-17 06:30:00,5.4263844444444445,203.08554,34.382292444444445,26.96013333333333,2.9723333333333333,0.56
2017-07-17 06:45:00,5.424533,202.946199,34.3817267,26.943060000000003,2.7956,0.576
2017-07-17 07:00:00,5.422545,202.822783,34.3812724,26.924560000000003,2.9643,0.612
2017-07-17 07:15:00,5.411097777777778,201.9801733333333,34.378378,26.81815555555556,3.641777777777778,0.6933333333333334
2017-07-17 07:30:00,5.408723,201.814834,34.3776933,26.79622,3.8801,0.6900000000000001
2017-07-17 07:45:00,5.408547,201.696756,34.3777313,26.79447,3.6632000000000007,0.672
2017-07-17 08:00:00,5.407688888888888,201.72574222222224,34.37819677777778,26.785566666666668,3.936333333333333,0.6733333333333333
2017-07-17 08:15:00,5.408812,202.378061,34.379209,26.795,3.374,0.66
2017-07-17 08:30:00,5.409445,202.679625,34.3802699,26.7997,3.1571,0.66
2017-07-17 08:45:00,5.40957,202.4689833333333,34.38056411111111,26.80051111111111,3.2133333333333334,0.68
2017-07-17 09:00:00,5.409898,202.496419,34.3802722,26.80405,3.0848,0.702
2017-07-17 09:15:00,5.410816,203.034143,34.3809155,26.81203,2.7233,0.726
2017-07-17 09:30:00,5.411063333333334,203.1638555555556,34.38111222222222,26.814122222222224,2.7313333333333336,0.7533333333333334
2017-07-17 09:45:00,5.4107520000000005,203.07774,34.381147500000004,26.81109,2.5787,0.708
2017-07-17 10:00:00,5.410940999999999,202.824533,34.3808876,26.81325,2.7474,0.702
2017-07-17 10:15:00,5.410207777777778,202.66347,34.380721,26.806444444444445,2.624222222222222,0.6666666666666666
2017-07-17 10:30:00,5.412246,202.864261,34.382566100000005,26.82358,2.5546,0.642
2017-07-17 10:45:00,5.419805,203.531717,34.3875452,26.88967,2.2895,0.564
2017-07-17 11:00:00,5.427901111111111,204.15233777777777,34.390918444444445,26.963077777777777,1.9547777777777775,0.5
2017-07-17 11:15:00,5.428547,204.226859,34.3894301,26.971300000000003,1.8557,0.528
2017-07-17 11:30:00,5.426757,204.243583,34.387951900000004,26.95607,1.9039,0.498
2017-07-17 11:45:00,5.423527777777778,204.02453222222223,34.38633588888889,26.92716666666667,2.061888888888889,0.5066666666666667
2017-07-17 12:00:00,5.419332,203.645521,34.3853817,26.88804,2.169,0.528
2017-07-17 12:15:00,5.416638,203.268503,34.384000300000004,26.86395,2.3618,0.534
2017-07-17 12:30:00,5.416263333333333,202.99657666666667,34.38348877777778,26.86103333333333,2.356444444444445,0.54
2017-07-17 12:45:00,5.416759000000001,203.089427,34.3841857,26.864870000000003,2.4341,0.54
2017-07-17 13:00:00,5.416978,202.840622,34.38388,26.86739,2.5305,0.5640000000000001
2017-07-17 13:15:00,5.417303333333333,202.89509,34.38428855555556,26.869977777777777,2.3296666666666668,0.5466666666666666
2017-07-17 13:30:00,5.417698,203.054885,34.384851000000005,26.87301,2.1931000000000003,0.534
2017-07-17 13:45:00,5.418809,203.177811,34.3851563,26.8833,2.169,0.54
2017-07-17 14:00:00,5.418702222222223,203.12386,34.38518111111111,26.88224444444445,2.169,0.5133333333333333
2017-07-17 14:15:00,5.41874,203.260616,34.3857871,26.88179,2.169,0.504
2017-07-17 14:30:00,5.419278,203.291523,34.3857667,26.887,2.1449000000000003,0.498
2017-07-17 14:45:00,5.41992,203.19703555555557,34.38676244444444,26.891844444444445,2.035111111111111,0.52
2017-07-17 15:00:00,5.420351,203.261351,34.3869002,26.89581,1.928,0.498
2017-07-17 15:15:00,5.420317,203.007945,34.3868777,26.89552,1.928,0.528
2017-07-17 15:30:00,5.419314444444444,203.05110444444443,34.38653288888889,26.886322222222223,2.1154444444444445,0.52
2017-07-17 15:45:00,5.418108,203.155152,34.386779000000004,26.87437,1.9762,0.534
2017-07-17 16:00:00,5.413357,202.706813,34.3862305,26.82933,2.3136,0.612
2017-07-17 16:15:00,5.410872222222222,201.94923333333327,34.385588000000006,26.806266666666662,2.3832222222222224,0.6466666666666667
2017-07-17 16:30:00,5.413937,202.147921,34.3865488,26.8345,2.3859000000000004,0.6
2017-07-17 16:45:00,5.41658,202.380964,34.3869026,26.85948,2.3859000000000004,0.546
2017-07-17 17:00:00,5.416366666666666,202.36981111111112,34.386347111111114,26.85817777777778,2.302888888888889,0.54
2017-07-17 17:15:00,5.415117,202.375925,34.386007,26.84659,2.169,0.528
2017-07-17 17:30:00,5.4141010000000005,202.157118,34.3849962,26.83817,2.3618,0.54
2017-07-17 17:45:00,5.41286,201.9119188888889,34.384162333333336,26.82734444444445,2.597444444444444,0.5333333333333334
2017-07-17 18:00:00,5.411619,201.714635,34.3839928,26.81561,2.5064,0.54
2017-07-17 18:15:00,5.411477,201.609761,34.3837539,26.81457,2.5305,0.552
2017-07-17 18:30:00,5.411902222222222,201.6200988888889,34.384222333333334,26.81803333333333,2.436777777777778,0.5266666666666667
2017-07-17 18:45:00,5.411955000000001,201.596695,34.3848213,26.81773,2.2654,0.522
2017-07-17 19:00:00,5.411516,201.578876,34.3852023,26.812990000000003,2.4582,0.504
2017-07-17 19:15:00,5.409833333333333,201.31292666666664,34.38481188888889,26.797311111111117,2.5171111111111117,0.5266666666666667
2017-07-17 19:30:00,5.408982,201.223686,34.384403500000005,26.78965,2.5546,0.528
2017-07-17 19:45:00,5.407363999999999,201.113543,34.3842349,26.77428,2.5064,0.528
2017-07-17 20:00:00,5.404516666666667,200.7179855555556,34.38297788888889,26.74853333333333,2.302888888888889,0.5933333333333333
2017-07-17 20:15:00,5.404878999999999,200.802134,34.3831695,26.75177,2.3377,0.594
2017-07-17 20:30:00,5.406239,201.003849,34.3833631,26.76463,2.3377,0.546
2017-07-17 20:45:00,5.406867777777778,201.0540488888889,34.384111999999995,26.769666666666662,2.41,0.5733333333333334
2017-07-17 21:00:00,5.40633,201.082442,34.3837823,26.76493,2.1931000000000003,0.5640000000000001
2017-07-17 21:15:00,5.405123,201.168953,34.384357699999995,26.75252,2.2413,0.5700000000000001
2017-07-17 21:30:00,5.4062866666666665,201.21363444444444,34.385122555555554,26.76271111111111,2.169,0.5133333333333333
2017-07-17 21:45:00,5.407483,201.22667,34.386441000000005,26.77246,2.2895,0.45
2017-07-17 22:00:00,5.409188,201.245098,34.3867701,26.78846,2.2413,0.408
2017-07-17 22:15:00,5.410987777777778,201.3567555555556,34.387188888888886,26.80522222222222,2.169,0.4133333333333333
2017-07-17 22:30:00,5.412019,201.395399,34.3865184,26.816070000000003,2.4341,0.432
2017-07-17 22:45:00,5.4113430000000005,201.552292,34.3863523,26.809770000000004,2.2895,0.4019999999999999
2017-07-17 23:00:00,5.411302222222222,201.79381777777775,34.38704577777778,26.808433333333333,2.302888888888889,0.3666666666666666
2017-07-17 23:15:00,5.411555,201.744551,34.386679,26.81137,2.3136,0.366
2017-07-17 23:30:00,5.411859,201.880172,34.3866133,26.81439,2.1931000000000003,0.348
2017-07-17 23:45:00,5.412502222222222,202.05685888888888,34.38617033333333,26.82118888888889,2.169,0.3
2017-07-18 00:00:00,5.4135744444444445,202.12066222222225,34.385880111111106,26.8319,2.169,0.3
2017-07-18 00:15:00,5.414655,202.11807800000005,34.3852372,26.84318,2.169,0.306
